Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1790751949,Gupta,Ravi,Chandler,AZ,85224,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,19,125.0,125,75.0,50.11248,39.744,40.13704
1790757896,Mandel,William,Beverly Hills,CA,90210,1,Cardiology,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,24,103.0,103,126.0,61.975436893,48.722038835,45.032330097
1790757896,Mandel,William,Beverly Hills,CA,90210,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,11,11.0,11,46.0,22.6,18.05,15.25
1790761948,Hayhurst,James,Garland,TX,75042,1,Vascular Surgery,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,30,30.0,30,49.1,19.46,15.53,15.26
1790761948,Hayhurst,James,Garland,TX,75042,1,Vascular Surgery,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,22,49.0,49,160.0,61.750612245,49.555918367,51.060204082
1790761948,Hayhurst,James,Garland,TX,75042,1,Vascular Surgery,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,20,40.0,40,130.0,49.6835,39.832,40.936
1790775500,Knight,Timothy,Paoli,IN,47454,7,"Psychologist, Clinical",Q3014,Telehealth originating site facility fee,O,11,28.0,28,45.0,25.82,16.107142857,16.107142857
1790784643,Copeland,Jerrelle,Gold Canyon,AZ,85118,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,116,120.0,120,47.0,18.55,14.78,15.256
1790784643,Copeland,Jerrelle,Gold Canyon,AZ,85118,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,117,204.0,204,156.0,61.24,48.79,50.282647059
1790784643,Copeland,Jerrelle,Gold Canyon,AZ,85118,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,28,30.0,30,126.0,49.67,39.57,40.372333333
1790786507,Slobig,Thomas,Gilbert,AZ,85234,1,Pulmonary Disease,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,54,59.0,59,110.0,56.922881356,44.400508475,44.771186441
1790799500,Reichard,Lisa,Baltimore,MD,21201,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,133,402.0,402,25.959850746,25.597810945,17.743283582,17.743283582
1790812162,Petrossian,Melita,Santa Monica,CA,90404,1,Neurology,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,17,22.0,22,69.772727273,15.84,12.67,11.59
1790853315,Tumberg,Roberta,Lufkin,TX,75901,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,43,43.0,43,45.0,25.798372093,17.162790698,17.162790698
1790863298,Kirmiz,Samira,Folsom,CA,95630,1,Endocrinology,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,30,68.0,68,217.67647059,59.604264706,43.179117647,41.487941176
1790863900,Raque,Kyle,Blue Ridge,GA,30513,10,"Psychologist, Clinical",Q3014,Telehealth originating site facility fee,O,62,257.0,257,25.0,24.620311284,18.602723735,18.602723735
1790866093,Farley,Christopher,Palos Heights,IL,60463,1,Ophthalmology,G2010,"Remote evaluation of recorded video and/or images submitted by an established patient (e.g., store and forward), including interpretation with follow-up with the patient within 24 business hours, not originating from a related e/m service provided within t",O,13,13.0,13,15.0,13.17,10.53,9.89
1790929891,Kroening,Jody,Independence,WI,54747,10,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,101,296.0,296,25.0,24.626486486,18.300472973,18.300506757
1790944510,Nasir,Mehmooda,Irving,TX,75062,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,17,55.0,55,90.0,25.806363636,16.772727273,16.772727273
1790952836,Oyerinde,Koyejo,Minot,ND,58703,4,Pediatric Medicine,Q3014,Telehealth originating site facility fee,O,20,26.0,26,32.0,25.790384615,17.548461538,17.548461538
1790992311,Larusch,Kahmien,Las Vegas,NV,89102,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,119,500.0,500,56.26216,25.6807,18.5327,18.6223
1801030408,Soto De La Rosa,Edgardo,Port Charlotte,FL,33980,1,Pulmonary Disease,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,42,43.0,43,26.25,18.65,14.92,15.26
1801030408,Soto De La Rosa,Edgardo,Port Charlotte,FL,33980,1,Pulmonary Disease,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,39,140.0,140,86.0,61.13,48.89,50.29
1801058672,Perez-Garcia,Gonzalo,Houston,TX,77002,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,13,15.0,15,33.338666667,24.689333333,17.399333333,17.399333333
1801084900,Farrey,Nicholas,Phoenix,AZ,85086,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,45,79.0,79,119.18,25.863797468,13.971392405,13.971392405
1801089123,Adeyemi,Felix,Fulton,MD,20759,1,Physician Assistant,Q3014,Telehealth originating site facility fee,O,33,46.0,46,50.0,25.73,20.5,20.5
1801114111,Bailony,Mohammed,San Mateo,CA,94403,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,17,17.0,17,40.0,25.062352941,19.354705882,14.654705882
1801114111,Bailony,Mohammed,San Mateo,CA,94403,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,60,326.0,326,50.030674847,49.245828221,38.45803681,49.541134969
1801114111,Bailony,Mohammed,San Mateo,CA,94403,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,60,418.0,418,59.976076555,59.024952153,46.605526316,40.047822967
1801131461,Olson,Meredith,Des Moines,IA,50314,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,25,60.0,60,30.75,25.751,19.475,19.475
1801179791,King,Laura,Houston,TX,77006,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,27,325.0,325,30.0,25.7564,19.210830769,19.210830769
1801287529,Roberts,Andrea,Fargo,ND,58104,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,31,33.0,33,50.0,25.73,20.5,20.5
1801805858,Rahimian,Ali,Clinton,MD,20735,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,20,20.0,20,50.0,22.3215,17.79,15.376
1801805858,Rahimian,Ali,Clinton,MD,20735,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,19,67.0,67,100.0,73.007313433,58.470298507,51.041044776
1801805858,Rahimian,Ali,Clinton,MD,20735,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,16,48.0,48,100.0,55.282916667,43.308333333,40.190208333
1801855028,Boun,Singh,Monterey Park,CA,91754,1,Family Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,41,41.0,41,40.0,22.39,17.84,15.62902439
1801855028,Boun,Singh,Monterey Park,CA,91754,1,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,65,101.0,101,90.0,74.2,59.13,50.29
1801855028,Boun,Singh,Monterey Park,CA,91754,1,Family Practice,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,65,107.0,107,80.0,56.23,44.81,40.4
1801869672,Williams,Lori,Great Bend,KS,67530,4,Physician Assistant,Q3014,Telehealth originating site facility fee,O,12,12.0,12,76.2,25.73,20.5,20.5
1801884051,Murphy,Pamela,Middletown,NY,10941,1,Emergency Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",F,13,13.0,13,38.43,22.287692308,17.823846154,15.26
1801884051,Murphy,Pamela,Middletown,NY,10941,1,Emergency Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",F,14,14.0,14,60.522857143,35.415,28.321428571,25.430714286
1801890884,Wang,James,Bowie,MD,20716,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,16,26.0,26,25.0,16.381538462,12.092307692,10.689230769
1801907787,Engleman,Lisa,Beaverton,OR,97006,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,79,277.0,277,56.259241877,25.789314079,17.600216606,17.600216606
1801974159,Haidery,Ghazanfar,Glen Head,NY,11545,1,Family Practice,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,20,21.0,21,150.0,16.771904762,12.723809524,11.038095238
1811004427,Hope,Theresa,Palatka,FL,32177,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,F,13,15.0,15,15.0,14.808,9.408,9.408
1811040595,Sundaram,Ravi,Olympia Fields,IL,60461,1,Pulmonary Disease,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,47,59.0,59,75.0,52.711186441,42.094237288,40.571355932
1811055254,Nayak,Gautam,Wenatchee,WA,98801,1,Cardiology,Q3014,Telehealth originating site facility fee,O,61,62.0,62,53.0,25.84516129,14.879032258,14.879032258
1811055684,Sabzwari,Usama,Gainesville,FL,32608,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,19,41.0,41,50.0,25.73,20.5,20.5
1811099005,Ponti,Tatyana,Little Silver,NJ,7739,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,11,18.0,18,45.0,15.55,12.44,11.59
1811101512,Shah,Rishin,Plano,TX,75093,1,Interventional Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,11,11.0,11,39.91,17.91,14.27,15.26
1811134562,Tamae Kakazu,Maximiliano,Grand Rapids,MI,49546,1,Pulmonary Disease,Q3014,Telehealth originating site facility fee,O,19,21.0,21,44.047619048,25.75,19.523809524,19.523809524
1811148380,Vita,Anthony,Erlanger,KY,41018,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,22,36.0,36,24.0,23.721111111,13.816666667,13.816666667
1811209224,Chacko,Sneha,New York,NY,10016,1,Family Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",F,15,15.0,15,47.58,21.524666667,17.214666667,15.26
1811209224,Chacko,Sneha,New York,NY,10016,1,Family Practice,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",F,12,12.0,12,73.68,34.424166667,27.53,25.431666667
1811292717,Degen,Jill,Chicago,IL,60639,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,13,27.0,27,50.0,25.745555556,19.740740741,19.740740741
1811336050,Mess,Shawna,Altoona,WI,54720,1,Physician Assistant,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,21,22.0,22,75.0,11.79,9.39,9.84
1811373673,Onungwa,Odochi,Dallas,TX,75228,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,62,63.0,63,51.851904762,25.734285714,20.172698413,20.172698413
1811428915,Mcglothin,Tierria,Meridian,MS,39301,5,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,15,38.0,38,51.0,25.73,20.5,20.5
1811912041,Blick,Mark,Bellaire,TX,77401,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,50,59.0,51,25.847457627,19.371355932,15.440677966,15.259661017
1811912041,Blick,Mark,Bellaire,TX,77401,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,140,432.0,432,75.046296296,63.918842593,50.941111111,50.291527778
1811912041,Blick,Mark,Bellaire,TX,77401,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,144,299.0,296,75.317725753,51.440133779,41.00006689,40.42367893
1811950454,Lee,Johnny,New York,NY,10016,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,13,23.0,23,75.0,16.34173913,12.444347826,11.076521739
1821014762,Lyandres,Yuly,New Hyde Park,NY,11042,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,36,36.0,36,100.0,23.441388889,18.154444444,14.836111111
1821014762,Lyandres,Yuly,New Hyde Park,NY,11042,1,Cardiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,123,452.0,452,100.0,76.505929204,60.839911504,50.178738938
1821014762,Lyandres,Yuly,New Hyde Park,NY,11042,1,Cardiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,122,325.0,325,100.0,58.993969231,46.8764,40.275907692
1821032129,Tchekmedyian,Nerses,Long Beach,CA,90813,1,Hematology-Oncology,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,14,16.0,16,40.0,15.66,12.49,11.59
1821037979,Garrett,Patrick,Palm Coast,FL,32137,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,29,32.0,32,25.0,14.7221875,11.3925,11.218125
